"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUT","GDPCAPCONTR","LPRDTY","AGRWTH","A","2016",-0.06356,
"AUT","GDPCAPCONTR","LPRDTY","AGRWTH","A","2017",0.909267,
"AUT","GDPCAPCONTR","LPRDTY","AGRWTH","A","2018",1.015868,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2000",0.765129,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2001",-0.381224,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2002",-0.766728,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2003",-0.276654,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2004",0.115578,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2005",-0.815042,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2006",0.237493,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2007",0.866952,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2008",1.14013,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2009",-3.301699,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2010",0.069095,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2011",1.547867,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2012",-0.831455,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2013",-1.226852,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2014",-0.428244,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2015",-1.447102,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2016",0.816023,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2017",0.988213,
"AUT","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2018",1.133793,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2000",0.800875,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2001",-0.145657,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2002",2.338538,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2003",1.171639,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2004",2.942001,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2005",1.126864,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2006",0.930384,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2007",1.48503,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2008",-0.58386,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2009",-0.707712,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2010",2.239517,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2011",-0.464628,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2012",-0.21672,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2013",0.651917,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2014",0.996783,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2015",1.370387,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2016",0.188892,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2017",0.205982,
"BEL","GDPCAPCONTR","LPRDTY","AGRWTH","A","2018",-0.109899,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2000",2.559522,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2001",0.605296,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2002",-0.988039,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2003",-0.805423,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2004",0.238324,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2005",0.39784,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2006",0.896865,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2007",1.186954,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2008",0.579948,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2009",-2.340668,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2010",-0.42864,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2011",1.361836,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2012",-0.21914,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2013",-0.958395,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2014",-0.237858,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2015",-0.153783,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2016",0.750265,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2017",1.042195,
"BEL","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2018",1.045053,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2000",3.15334,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2001",1.601215,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2002",1.62022,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2003",0.248134,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2004",0.846658,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2005",2.214233,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2006",1.065215,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2007",-0.00946,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2008",-0.277681,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2009",0.477291,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2010",1.023988,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2011",1.63728,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2012",0.225845,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2013",1.328985,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2014",2.636191,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2015",-0.24984,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2016",0.419569,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2017",1.717608,
"CAN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2018",-0.210261,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2000",1.018347,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2001",-0.896592,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2002",0.282302,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2003",0.639993,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2004",1.273203,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2005",0.014154,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2006",0.529687,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2007",1.097205,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2008",0.198633,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2009",-4.489243,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2010",0.914172,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2011",0.487916,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2012",0.341591,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2013",-0.166331,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2014",-0.853918,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2015",0.468374,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2016",-0.449012,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2017",0.04613,
"CAN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2018",0.664596,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2000",5.020297,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2001",7.567242,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2002",1.116314,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2003",5.030127,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2004",4.478922,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2005",4.508764,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2006",6.477012,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2007",4.301077,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2008",0.202647,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2009",-2.464601,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2010",2.151721,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2011",1.71025,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2012",0.425993,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2013",-0.06494,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2014",1.361827,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2015",5.043439,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2016",-0.421012,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2017",2.419478,
"CZE","GDPCAPCONTR","LPRDTY","AGRWTH","A","2018",1.456958,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2000",-0.618169,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2001",-3.878705,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2002",0.761049,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2003",-1.367268,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2004",0.357447,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2005",1.666736,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2006",0.035401,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2007",0.698208,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2008",1.423287,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2009",-2.971977,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2010",-0.12604,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2011",0.262592,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2012",-1.3392,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2013",-0.43258,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2014",1.199696,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2015",0.080364,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2016",2.666131,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2017",1.654214,
"CZE","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2018",1.126852,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2000",2.316351,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2001",-0.353041,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2002",0.822173,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2003",1.650377,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2004",3.193223,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2005",1.368887,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2006",1.31789,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2007",0.184432,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2008",-1.488731,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2009",-0.921712,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2010",3.913558,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2011",0.346254,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2012",1.911245,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2013",0.786344,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2014",1.5841,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2015",1.427995,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2016",0.514349,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2017",1.137992,
"DNK","GDPCAPCONTR","LPRDTY","AGRWTH","A","2018",0.622784,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2000",1.075238,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2001",0.821495,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2002",-0.705101,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2003",-1.496361,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2004",-0.748165,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2005",0.656633,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2006",2.22179,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2007",0.299194,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2008",0.384745,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2009",-4.54322,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2010",-2.389801,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2011",0.5701,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2012",-2.022574,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2013",-0.24666,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2014",-0.497092,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2015",0.209181,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2016",1.03991,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2017",0.445476,
"DNK","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2018",0.39147,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2000",4.253031,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2001",2.284342,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2002",1.080721,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2003",2.351876,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2004",3.275912,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2005",1.764634,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2006",2.442899,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2007",3.118013,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2008",-1.104774,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2009",-4.642071,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2010",3.249555,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2011",1.597321,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2012",-1.540173,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2013",0.589612,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2014",0.039545,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2015",0.572732,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2016",2.502916,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2017",2.24331,
"FIN","GDPCAPCONTR","LPRDTY","AGRWTH","A","2018",-0.741279,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2000",1.11599,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2001",0.061722,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2002",0.349477,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2003",-0.586703,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2004",0.336961,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2005",0.653105,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2006",1.184243,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2007",1.57226,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2008",1.372392,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2009",-4.262988,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2010",-0.704784,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2011",0.491651,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2012",-0.359479,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2013",-1.793234,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2014",-1.098327,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2015",-0.399861,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2016",-0.007587,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2017",0.546433,
"FIN","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2018",2.268195,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2000",2.648651,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2001",1.871008,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2002",2.919445,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2003",0.570758,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2004",1.10513,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2005",0.887587,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2006",2.48965,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2007",-0.468669,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2008",-0.638008,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2009",-1.022803,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2010",1.294486,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2011",1.001301,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2012",0.326726,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2013",1.354258,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2014",0.9622,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2015",0.811302,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2016",0.279427,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2017",2.373495,
"FRA","GDPCAPCONTR","LPRDTY","AGRWTH","A","2018",1.408281,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2000",0.550581,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2001",-0.615529,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2002",-2.445711,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2003",-0.456191,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2004",0.959546,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2005",0.014256,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2006",-0.732372,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2007",2.273538,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2008",0.337451,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2009",-2.371723,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2010",0.152723,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2011",0.685538,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2012",-0.50243,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2013",-1.278804,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2014",-0.490006,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2015",-0.106045,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2016",0.44115,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2017",-0.460694,
"FRA","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2018",-0.002419,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2000",2.528596,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2001",2.685833,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2002",1.227405,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2003",0.810112,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2004",0.996369,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2005",1.515997,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2006",1.92429,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2007",1.516664,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2008",0.187488,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2009",-2.563785,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2010",2.473452,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2011",2.056115,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2012",0.620573,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2013",0.780591,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2014",1.023621,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2015",0.583568,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2016",1.417105,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2017",0.893335,
"DEU","GDPCAPCONTR","LPRDTY","AGRWTH","A","2018",-0.009255,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2000",0.379611,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2001",-1.037353,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2002",-1.286391,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2003",-1.472778,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2004",0.286257,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2005",-0.652059,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2006",1.9479,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2007",1.945135,
"DEU","GDPCAPCONTR","LUTILISATION","AGRWTH","A","2008",1.177978,
